Video Title,Thumbnail URL,Description Length,Tags,Published Data & Time,View Count,Like Count,Comment Count,Duration,Category,Channel Title,Channel Subscriber,Channel Age,Total number of channel uploads
This Lace Makeup Hack is CRAZY! 😍,https://i.ytimg.com/vi/kGSie0nPgrg/default.jpg,0,[],2023-06-04T17:16:10Z,8877567,579054,2786,1分1秒,26,NikkieTutorials,14800000,2008-06-23T17:34:43Z,916
trying TAPE makeup?! 🤔,https://i.ytimg.com/vi/qmrnz6Ee3Vs/default.jpg,0,[],2024-09-26T17:09:34Z,8840420,516011,1997,59秒,26,NikkieTutorials,14800000,2008-06-23T17:34:43Z,916
A Lip-Combo You HAVE To Try! 💄,https://i.ytimg.com/vi/t59QrYhRtrs/default.jpg,187,[],2022-08-23T17:33:48Z,8792462,761674,2496,58秒,26,NikkieTutorials,14800000,2008-06-23T17:34:43Z,916
TAKE HER SWIMMING ON THE FIRST DATE!,https://i.ytimg.com/vi/RgiDwDVKfm0/default.jpg,1425,"[""april fool's"", 'joke', 'take her swimming on the first date', 'soft makeup', 'date makeup', 'date', 'romantic', 'easy', 'affordable', 'makeup tutorial', 'tutorial', 'how-to', 'how to apply', 'funny', 'dramatic', 'synchronized swimmers', 'synchronized swimmer makeup', 'hate', 'haters', 'beauty', 'look', 'cosmetics', 'transformation', 'the power of makeup', 'power of makeup', 'power makeup', 'take your makeup to the next level', 'next level', 'contour like an instagram pro', 'april', 'fools', 'april fools']",2016-04-02T19:56:28Z,8773979,302640,19909,7分37秒,26,NikkieTutorials,14800000,2008-06-23T17:34:43Z,916
FULL FACE USING ONLY MY MOM'S MAKEUP Challenge | NikkieTutorials,https://i.ytimg.com/vi/f6Egj7ncOi8/default.jpg,1765,"[""full face using only my mom's makeup"", 'full face using only', 'full face', 'makeup challenge', 'challenge', ""mom's makeup"", 'kids makeup', 'full face using only kids makeup', 'natural makeup challenge', 'makeup', 'nikkietutorials', 'nikkie tutorials', 'nikkitutorials', 'nikki tutorials', 'nikkietutorials crying', 'how to', 'how to apply', 'epic fail', 'fail', 'cosmetics', 'beauty', 'look', 'transformation', 'drugstore', 'winter wonder week', ""mom's makeup challenge"", 'natural makeup', 'natural', 'glowy', 'dewy', 'viral', 'beauty products', 'mom']",2017-12-29T22:23:18Z,8740415,412651,126575,14分12秒,26,NikkieTutorials,14800000,2008-06-23T17:34:43Z,916
Trying ROSE Blush?! 🌹,https://i.ytimg.com/vi/GR02ITPa2H8/default.jpg,0,[],2023-02-18T18:43:23Z,8620299,582697,1736,58秒,26,NikkieTutorials,14800000,2008-06-23T17:34:43Z,916
BUBBLE Makeup?! 🫧😱,https://i.ytimg.com/vi/DAlNRkOmkcQ/default.jpg,0,[],2025-06-30T17:45:20Z,8545593,375143,2507,1分52秒,26,NikkieTutorials,14800000,2008-06-23T17:34:43Z,916
FIVE MINUTE MAKEUP CHALLENGE ft. Jeffree Star,https://i.ytimg.com/vi/u9C-wFCaYwE/default.jpg,1295,"['five minute makeup challenge', 'five minute makeup', 'makeup challenge', 'challenge', 'jeffree star', 'get ready with me', 'funny', 'tag', 'nikkietutorials', 'nikkie tutorials', 'nikkitutorials', 'nikki tutorials', 'makeup', 'tutorial', 'makeup tutorial', 'beauty', 'cosmetics', 'look', 'lipstick', 'velour liquid lipstick', 'contour', 'contouring', 'highlight', 'highlighting', 'crazy', 'glitter', 'wig', 'wigs', 'glamour', 'glam', 'blush', 'eyeliner', 'false lashes', 'transformation', 'jeffree', 'star', 'fail', 'failure', 'failed']",2016-03-23T21:00:07Z,8349943,230719,9319,10分6秒,26,NikkieTutorials,14800000,2008-06-23T17:34:43Z,916
FIANCE DOES MY MAKEUP IN DUTCH!!! | NikkieTutorials,https://i.ytimg.com/vi/ScndpbSXyfU/default.jpg,1449,"['fiance does my makeup', 'boyfriend does my makeup', 'boyfriend', 'fiance', 'nikkietutorials boyfriend', 'nikkietutorials fiance', 'nikkietutorials dylan', 'boyfriend makeup', 'fiance makeup', 'fiance does makeup tag', 'nikkietutorials', 'nikkie tutorials', 'nikkitutorials', 'nikki tutorials', 'mr tutorials', 'makeup challenge', 'challenge', 'funny', 'fail', 'epic fail', 'disaster', 'tutorial', 'how to', 'james charles', 'morphe', 'jeffree star', 'cheating', 'cosmetics', 'look', 'hacks', 'dutch video', 'dutch', 'all dutch makeup tutorial']",2019-12-30T21:01:48Z,8334109,265593,16993,14分57秒,26,NikkieTutorials,14800000,2008-06-23T17:34:43Z,916
RECREATING + REACTING To My FIRST Video Ever!,https://i.ytimg.com/vi/yyXUKniyKR8/default.jpg,3637,"['recreating my first video', 'reacting', 'react', 'reacting to my first video', 'reaction', 'nikkietutorials', 'nikkie tutorials', 'nikkitutorials', 'nikki tutorials', 'makeup', 'makeup tutorial', 'tutorial', 'how to', 'how to apply', 'YouTube', 'bullied', 'story', 'storytime', 'christmas makeup', 'christmas', 'holidays', 'holiday makeup', 'the grinch', 'grinch', 'green', 'green smokey eyes', 'green eye makeup', 'green makeup', 'glam', 'glamour', 'cosmetics', 'beauty', 'look', 'transformation', 'how I did my makeup in high school', 'dewy', 'glowy', 'lipstick', 'eyeshadow']",2016-12-20T21:59:25Z,8327924,254840,15672,13分5秒,26,NikkieTutorials,14800000,2008-06-23T17:34:43Z,916
RIHANNA'S MAKEUP ARTIST DOES MY MAKEUP! | ft. Priscilla Ono,https://i.ytimg.com/vi/0Px_ihYqFs8/default.jpg,1845,"['rihanna', ""rihanna's makeup artist does my makeup"", 'rihanna makeup', 'rihanna fenty', 'fenty', 'fenty beauty', 'priscilla ono', 'celebrity makeup artist', 'does my makeup', '2018', 'nikkietutorials', 'nikkie tutorials', 'nikkitutorials', 'nikki tutorials', 'how to', 'how to apply', 'cosmetics', 'beauty', 'makeup', 'makeup tutorial', 'tutorial', 'foundation', 'fenty foundation', 'review', 'swatches', 'lipgoss', 'gloss bomb', 'eyeshadow', 'flawless', 'lipstick', 'lipgloss', 'drake']",2018-09-03T20:01:49Z,8162972,372276,12423,16分21秒,26,NikkieTutorials,14800000,2008-06-23T17:34:43Z,916
I TRIED FOLLOWING A SIMPLY NAILOGICAL MAKEUP TUTORIAL... WOW!,https://i.ytimg.com/vi/OylDdm-6ZH0/default.jpg,1933,"['I tried following a simply nailogical makeup tutorial', 'I tried following a makeup tutorial', 'following a makeup tutorial', 'following', 'makeup tutorial', 'simply nailogical', 'simply', 'nailogical', 'the gabbie show', 'thomas halbert', 'nikkietutorials', 'nikkie tutorials', 'nikkitutorials', 'nikki tutorials', 'james charles', 'glitter tears', 'glitter', 'holo', 'holo tears', 'makeup', 'tutorial', 'how to', 'how to apply', 'cosmetics', 'transformation', 'beauty', 'party makeup', 'glitter makeup', 'fail', 'epic fail', 'viral']",2018-03-10T20:00:15Z,7745439,334043,13419,11分46秒,26,NikkieTutorials,14800000,2008-06-23T17:34:43Z,916
DOING KAT VON D'S MAKEUP! | GLAMFORMATIONS #2,https://i.ytimg.com/vi/8V-5ck72ihA/default.jpg,1804,"[""doing kat von d's makeup"", 'kat von d', 'kat von d beauty', 'kat von d makeup', 'transformation', 'glamformation', 'nikkietutorials', 'nikkie tutorials', 'nikkitutorials', 'nikki tutorials', 'jeffree star', 'glam', 'makeup', 'makeup tutorial', 'how-to', 'how to apply', 'glowy', 'glowy skin', 'contouring', 'smokey eyes', 'holidays', 'christmas', ""new year's eve"", 'look', 'cosmetics', 'beauty', 'beauty talk', 'beauty tips', 'beauty look', 'glitter', 'bloopers', 'real talk', 'eyeliner', ""bow 'n arrow"", 'requiem', 'liquid lipstick']",2015-12-18T22:09:59Z,7660477,339605,9026,10分16秒,26,NikkieTutorials,14800000,2008-06-23T17:34:43Z,916
MAKEUP ROULETTE CHALLENGE feat. JAMES CHARLES!,https://i.ytimg.com/vi/jsDR2y3FPKE/default.jpg,1729,"['MAKEUP ROULETTE CHALLENGE', 'makeup roulette', 'makeup challenge', 'full face using only', 'challenge', 'james', 'james charles', 'no mirror makeup challenge', 'no mirror', 'no mirror makeup', 'nikkietutorials', 'nikkie tutorials', 'nikkitutorials', 'nikki tutorial', 'makeup', 'makeup tutorial', 'makeup products', 'beauty products', 'eyeshadow', 'foundation', 'lipstick', 'lipgloss', 'beauty', 'how to', 'how to apply', 'cosmetics', 'fail', 'epic fail', 'sharpie eyebrows', 'collab', 'collaboration', 'personal', 'funny', 'transformation', 'look', 'COVERBOY', 'COVERGIRL']",2018-01-11T00:10:35Z,7537338,237915,10012,12分46秒,26,NikkieTutorials,14800000,2008-06-23T17:34:43Z,916
Jeffree Star CREMATED Palette REVIEW... Yikes! | NikkieTutorials,https://i.ytimg.com/vi/OcscSR7NaBA/default.jpg,1451,"['jeffree star', 'jeffree', 'star', 'jeffree star eyeshadow', 'jeffree star cremated', 'cremated eyeshadow palette', 'cremated palette', 'review', 'cremated review', 'jeffree star cosmetics', 'truth', 'the truth', 'drama', 'nikkietutorials', 'nikkie tutorials', 'nikkitutorials', 'nikki tuotorials', 'nikkietutorials ellen', 'ellen', 'makeup review', 'makeup', 'makeup tutorial', 'tutorial', 'how to', 'how to apply', 'eyeshadow', 'shane dawson', 'shane', 'backlash', 'rumors']",2020-05-20T19:00:05Z,7402781,300298,14727,16分44秒,26,NikkieTutorials,14800000,2008-06-23T17:34:43Z,916
How to Apply Lipstick Like a PRO ∙ 101,https://i.ytimg.com/vi/aB60a7FCX7I/default.jpg,724,"['Nikkietutorials', 'Nikkie', 'Tutorials', 'Makeup', 'Tutorial', 'how-to', 'tips', 'tricks', 'help', 'need', 'instructions', 'beauty', 'cosmetics', 'look', 'routine', 'fashion', 'review', 'hair', 'upload', 'today', 'view', 'glamour', 'palette', 'hits', 'favorites', 'lipstick', '101', 'clean', 'crisp', 'perfect', 'gradient', 'ombre', 'Asian', 'doll', 'lipgloss', 'Elizabeth Arden', 'Eight Hour Cream', 'Barry M', '7 January', '2014', 'full', 'fuller', 'botox', 'plump']",2014-01-07T21:20:04Z,7372488,73851,4644,11分46秒,26,NikkieTutorials,14800000,2008-06-23T17:34:43Z,916
Side by Side + Bebe Rexha,https://i.ytimg.com/vi/3hAXnciAS6U/default.jpg,1797,"['bebe rexha', 'bebe', 'rexha', 'get ready with me', 'get ready with me + bebe rexha', 'no broken hearts', 'monster', 'me myself and i', 'i got you', 'i got you music video', 'music', 'music video', 'nikkietutorials', 'nikkie tutorials', 'nikkitutorials', 'nikki tutorials', 'how to', 'makeup', 'makeup tutorial', 'get ready with us', 'makeup talk', 'martin garrix', 'bebe rexha live', 'personal', 'glam', 'glamour', 'holiday makeup', 'celebrity', 'celebrity makeup', 'flawless', 'easy', 'soft', 'soft makeup', 'london', 'glow', 'glowy']",2016-12-12T20:59:13Z,7248349,257652,8800,12分16秒,26,NikkieTutorials,14800000,2008-06-23T17:34:43Z,916
TAKE YOUR MAKEUP TO THE NEXT LEVEL!,https://i.ytimg.com/vi/M0DLmiyHyWQ/default.jpg,884,"['Trendy Makeup Tutorial', 'Take your makeup to the next level', 'trendy', 'makeup', 'tutorial', 'trendy makeup', 'makeup trends', 'next level', 'pro', 'pro tips', 'makeup artist', ""april fool's day"", ""april fool's"", 'joke', 'funny', 'prank', 'nikkietutorials', 'nikkitutorials', 'nikkie tutorials', 'nikki tutorials', 'how-to', 'lipstick', 'lipstick tutorial', 'contour', 'highlight', 'how to contour and highlight', 'instagram', 'kylie jenner', 'kylie jenner lips', 'natural', 'look', 'beauty', 'cosmetics', 'beauty tips', 'comedy', 'flawless', 'april 1', 'paint roller girl']",2015-04-01T16:58:57Z,7239407,206196,16095,5分21秒,26,NikkieTutorials,14800000,2008-06-23T17:34:43Z,916
I Tried Following ONLY THE VOICEOVER of a MAKEUP TUTORIAL!,https://i.ytimg.com/vi/RtQ_b2TSjWU/default.jpg,2003,"['i tried following only the voiceover of a makeup tutorial', 'i tried following only the voiceover', 'i tried following a makeup tutorial', 'following a makeup tutorial', 'following', 'makeup tutorial', 'voice over', 'desi perkins', 'glam&gore', 'james charles', 'nikkietutorials', 'nikkie tutorials', 'nikkitutorials', 'nikki tutorials', 'how to', 'how to apply', 'foundation', 'eyeshadow', 'lipstick', 'lipgloss', 'transformation', 'before and after', 'challenge', 'makeup challenge', 'fail', 'epic fail', 'drama', 'funny', 'beauty', 'look', 'lady gaga', 'gaga']",2018-07-27T21:44:31Z,7196024,276735,10738,17分10秒,26,NikkieTutorials,14800000,2008-06-23T17:34:43Z,916
THE NEW WORLD'S MOST FULL COVERAGE FOUNDATION?? | NikkieTutorials,https://i.ytimg.com/vi/9cPsX5_1sGo/default.jpg,2510,"[""world's most full coverage foundation"", 'full coverage foundation', 'full coverage', 'most full coverage', 'foundation', 'full coverage foundation routine', 'most full coverage foundation', 'foundation review', 'review', 'first impressions', 'amazon', 'dermacol', 'fake news', 'nikkietutorials', 'nikkie tutorials', 'nikkitutorials', 'nikki tutorials', 'power of makeup', 'beauty', 'cosmetics', 'transformation', 'drama', 'best foundation', 'amazon makeup', ""juvia's place"", ""juvia's place foundation"", ""juvia's place concealer""]",2019-05-19T20:08:20Z,6967202,252683,10740,22分52秒,26,NikkieTutorials,14800000,2008-06-23T17:34:43Z,916
Trying Disappearing Makeup That ONLY Shows In Blacklight?! 🔦,https://i.ytimg.com/vi/smRXtwnOaCo/default.jpg,0,[],2023-07-07T15:01:58Z,6947445,578242,1973,58秒,26,NikkieTutorials,14800000,2008-06-23T17:34:43Z,916
trying this VIRAL mascara that looks CRAZY?! 😳,https://i.ytimg.com/vi/O4F8oOnfMmI/default.jpg,0,[],2024-01-02T18:10:50Z,6856227,471269,1868,1分,26,NikkieTutorials,14800000,2008-06-23T17:34:43Z,916
POWER OF MAKEUP: DREW BARRYMORE | NikkieTutorials,https://i.ytimg.com/vi/dSYtRcrr1do/default.jpg,2190,"['drew', 'drew barrymore', 'barrymore', 'SZA', 'power of makeup', 'power of makeup drew barrymore', 'power of makeup kim kardashian', 'kim kardashian', 'transformation', 'drew barrymore interview', 'honest', 'personal', 'nikkietutorials', 'nikkie tutorials', 'nikkitutorials', 'nikki tutorials', 'get ready with me', 'makeup', 'makeup tutorial', 'extreme transformation', 'before and after', 'cosmetics', 'look', 'scream', ""charlie's angels"", 'santa clarita diet', 'santa clarita', 'netflix', 'shiela', 'beauty', 'how to', 'how to apply', 'flower beauty', 'comedy']",2018-06-21T19:00:08Z,6826332,252323,12402,20分10秒,26,NikkieTutorials,14800000,2008-06-23T17:34:43Z,916
I WORE MAKEUP FOR 24 HOURS!!! ...this is what happened!,https://i.ytimg.com/vi/vE-uOJ5BB50/default.jpg,1779,"['i wore makeup for 24 hours', 'wearing makeup for 24 hours', '24h makeup', '24 hour makeup', '24', '24 hours', 'makeup', 'long lasting makeup', 'testing makeup for 24 hours', 'testing makeup', 'review', 'makeup review', 'crazy', 'doing my makeup on a roller coaster', 'roller coaster makeup', 'roller coaster', 'ride', 'mukbang', 'spicy food mukbang', 'food mukbang', 'nikkietutorials', 'nikkie tutorials', 'nikkitutorials', 'nikki tutorials', 'makeup tutorial', 'tutorial', 'foundation', 'full coverage', 'transformation', 'before and after', 'epic']",2018-07-11T22:00:07Z,6690880,295181,17380,20分34秒,26,NikkieTutorials,14800000,2008-06-23T17:34:43Z,916
FULL FACE OF FLAWLESS In-Depth Makeup Tutorial | NikkieTutorials,https://i.ytimg.com/vi/dhLCzSwUTvc/default.jpg,2324,"['full face of flawless', 'flawless', 'flawless makeup', 'jordyn woods', 'kylie jenner', 'kardashian', 'kim kardashian', 'jenner', 'makeup', 'makeup tutorial', 'in depth makeup tutorial', 'eye makeup tutorial', 'eye makeup', 'natural makeup', 'easy makeup', 'no makeup makeup', 'nikkietutorials', 'nikkie tutorials', 'nikkitutorials', 'nikki tutorials', 'marc jacobs beauty', 'drugstore', 'colourpop', 'becky g', 'salvaje', 'eyeshadow', 'lipstick', 'lipgloss', 'foundation', 'concealer', 'how to', 'how to apply', 'tutorial', 'transformation', 'jeffree star', 'drama']",2019-06-29T18:59:48Z,6664971,167304,8405,20分12秒,26,NikkieTutorials,14800000,2008-06-23T17:34:43Z,916
Doing MÅNESKIN's Makeup! Eurovision 2021 Winner | NikkieTutorials,https://i.ytimg.com/vi/jwajqMdovyI/default.jpg,1499,"['maneskin', 'maneskin damiano', 'damiano david', 'maneskin victoria', 'eurovision 2021', 'italy', 'maneskin zitti e buoni', 'maneskin beggin', 'maneskin I wanna be your slave', 'maneskin thomas', 'maneskin ethan', 'nikkietutorials maneskin', 'nikkietutorials maneskin makeup', 'nikkietutorials', 'nikkie tutorials', 'nikkitutorials', 'nikki tutorials', 'nikkietutorials damiano makeup', 'makeup', 'makeup tutorial', 'how to', 'lyrics', 'eurovision', 'maneskin reaction', 'maneskin live', 'drama', 'viral', 'damiano david makeup', 'smokey eyes']",2021-06-20T17:21:22Z,6511491,390161,9097,22分12秒,24,NikkieTutorials,14800000,2008-06-23T17:34:43Z,916
Trying OLD AGE Filter Makeup 👵🏻,https://i.ytimg.com/vi/iMhxKAQmHuc/default.jpg,0,[],2024-12-13T17:06:39Z,6477454,399609,1726,1分7秒,26,NikkieTutorials,14800000,2008-06-23T17:34:43Z,916
I Played a FAKE NikkieTutorials VIDEO GAME! OMG!,https://i.ytimg.com/vi/EahX5vfHGpY/default.jpg,2446,"['I played a fake nikkietutorials video game', 'I played a fake game', 'playing a game', 'game play', 'game', 'games', 'nikkietutorials game', 'fake', 'video game', 'video games', 'playing', 'challenge', 'nikkietutorials', 'nikkie tutorials', 'nikkitutorials', 'nikki tutorials', 'how to', 'how to apply', 'makeup', 'makeup tutorial', 'tutorial', 'transformation', 'extreme transformation', 'black', 'black lipstick', 'games that use me without permission', 'affordable', 'cheap', 'affordable makeup', 'drugstore', 'drugstore makeup', 'drama', 'addressing drama']",2019-03-11T21:26:42Z,6416016,246887,8107,18分18秒,26,NikkieTutorials,14800000,2008-06-23T17:34:43Z,916
How I USED To Do My Makeup VS. NOW! | NikkieTutorials,https://i.ytimg.com/vi/4QEVEYHRpDQ/default.jpg,1579,"['how I used to do my makeup vs now', 'then vs now', 'then vs now makeup', 'then vs now makeup challenge', 'makeup challenge', 'challenge', 'makeup', 'how I used to do my makeup', 'howI used to do my makeup in high school', 'nikkietutorials', 'nikkie tutorials', 'nikkitutorials', 'nikki tutorials', 'transformation', 'before and after', 'nikkietutorials before', 'before', 'makeup tutorial', 'tutorial', 'how to', 'how to apply', 'foundation', 'concealer', 'lipstick', 'eyeshadow', 'rainbow', 'rainbow makeup', 'rainbow eyeshadow', 'lipgloss']",2019-05-23T19:59:52Z,6387487,138952,5606,25分4秒,26,NikkieTutorials,14800000,2008-06-23T17:34:43Z,916
DOING MY MAKEUP IN REVERSE! OMG!,https://i.ytimg.com/vi/-ooesGSk4b0/default.jpg,1995,"['reverse makeup', 'doing my makeup in reverse', 'doing my makeup backwards', 'backwards makeup', 'challenge', 'reverse makeup challenge', 'makeup challenge', 'james charles', 'tati', 'glamlifeguru', 'epic fail', 'fail', 'epic', 'makeup', 'makeup tutorial', 'eyeshadow', 'lipstick', 'lipgloss', 'foundation', 'how to', 'how to apply', 'transformation', 'before and after', 'extreme', 'look', 'cosmetics', 'beauty', 'flawless', ""juvia's place"", 'funny']",2018-07-08T21:33:42Z,6347716,226317,9007,15分23秒,26,NikkieTutorials,14800000,2008-06-23T17:34:43Z,916
How to Apply Liquid Lipstick Like a PRO!,https://i.ytimg.com/vi/QalDK41iJUU/default.jpg,1042,"['How to apply liquid lipstick like a pro', 'how to apply liquid lipstick', 'how to apply lipstick', 'lipstick', 'liquid lipstick', 'like a pro', 'pro', '101', 'how-to', 'tutorial', 'lipstick tutorial', 'liquid lipstick tutorial', 'makeup', 'makeup tutorial', 'beauty', 'beauty tips', 'nikkietutorials', 'nikkie tutorials', 'nikki tutorials', 'nikkitutorials', 'help', 'need', 'cosmetics', 'anastasia beverly hills', 'carina', 'look', 'lips', 'tips', 'tricks', 'instructions', 'tip', 'DIY', 'kat von d', 'everlasting liquid lipstick', 'june 7', 'routine', 'the power of makeup']",2015-06-07T19:56:21Z,6320531,112441,3568,4分54秒,26,NikkieTutorials,14800000,2008-06-23T17:34:43Z,916
KYLIE JENNER Makeup Tutorial!,https://i.ytimg.com/vi/WZhRNjcoHvY/default.jpg,1662,"['kylie jenner', 'kylie', 'jenner', 'kylie jenner makeup', 'kylie jenner makeup tutorial', 'kylie makeup', 'kylie makeup tutorial', 'makeup', 'makeup tutorial', 'tutorial', 'soft glam', 'glamour', 'glam', 'nikkietutorials', 'nikkie tutorials', 'nikkitutorials', 'nikki tutorials', 'sepia', 'sepia lips', 'greige', 'greige lips', 'lipstick tutorial', 'lipstick', 'kylie jenner lips', 'lips', 'smokey', 'smokey eyes', 'false lashes', 'cosmetics', 'look', 'beauty', 'beauty tips', 'transformation', 'DIY', 'makeup artist', 'glowy', 'glowy skin', 'contour', 'highlight', 'contouring']",2015-08-02T19:53:50Z,6047247,136179,3424,7分31秒,26,NikkieTutorials,14800000,2008-06-23T17:34:43Z,916
TRYING POWDER LIPSTICK?!,https://i.ytimg.com/vi/G8q98mqwyIE/default.jpg,1655,"['trying powder lipstick', 'powder lipstick', 'lipstick powder', 'magical powder lipstick', 'lipstick', 'powder', 'first impression', 'first impressions', 'review', 'swatches', 'tutorial', 'makeup', 'makeup tutorial', 'beauty products', 'nikkietutorials', 'nikkie tutorials', 'nikkitutorials', 'nikki tutorials', 'how to', 'how to apply', 'how to apply lipstick', 'chanel', 'chanel makeup', 'chanel lipstick', 'kbeauty', 'k-beauty', 'korean beauty', 'k beauty', 'flawless', 'perfect', 'glam', 'winter wonder week', 'christmas', 'merry christmas', 'xmas']",2017-12-25T22:00:09Z,6019938,235750,43120,14分50秒,26,NikkieTutorials,14800000,2008-06-23T17:34:43Z,916
SNOOP DOGG NARRATES MY MAKEUP ROUTINE!,https://i.ytimg.com/vi/8ZJgeL1Qs_Y/default.jpg,1681,"['snoop dogg', 'snoop', 'dogg', 'snoop dogg does my voice over', 'snoop dogg narrates my makeup routine', 'snoop dogg narrates', 'boyfriend does my voice over', 'voice over', 'nikkietutorials', 'nikkie tutorials', 'nikkitutorials', 'nikki tutorials', 'funny', 'nikkietutorials snoop dogg', 'hilarious', 'makeup', 'makeup tutorial', 'tutorial', 'smokey eyes', 'smokey', 'lipgloss', 'cream contouring', ""drop it like it's hot"", 'youtube rewind', 'yt rewind', 'youtube rewind 2019', 'rewind 2019', 'nikkie snoop', '2019', 'yt rewind snoop']",2019-04-20T20:59:45Z,5952425,407390,16483,9分21秒,26,NikkieTutorials,14800000,2008-06-23T17:34:43Z,916
How to Contour & Highlight,https://i.ytimg.com/vi/fUgxlywvVHc/default.jpg,1007,"['How to Contour and Highlight', 'makeup tutorial', 'contour', 'highlight', 'contour and highlight', 'sculpt', 'shape', 'tutorial', 'makeup', 'nikkietutorials', 'nikkitutorials', 'nikkie tutorials', 'nikki tutorials', 'nikkie', 'tutorials', 'how-to', 'tips', 'tricks', 'help', 'instructions', 'beauty', 'cosmetics', 'look', 'lipstick', 'lipstick tutorial', 'glamour', 'transformation', 'blush', 'cheeks', 'illamasqua', 'heroine', 'mac', 'mac cosmetics']",2015-03-19T17:53:20Z,5833277,146873,3140,12分31秒,26,NikkieTutorials,14800000,2008-06-23T17:34:43Z,916
HOLY GRAIL FOUNDATION?? Huda Beauty Faux Filter Foundation REVIEW!,https://i.ytimg.com/vi/PuLXfEQsVlM/default.jpg,1752,"['holy grail', 'holy grail foundation', ""world's most full coverage foundation"", 'full coverage foundation', 'full coverage', 'foundation', 'foundation routine', 'huda beauty', 'huda', 'huda beauty review', 'huda beauty faux filter review', 'faux filter', 'faux filter review', 'review', 'first impressions', 'nikkietutorials', 'nikkie tutorials', 'nikkitutorials', 'nikki tutorials', 'tranformation', 'extreme transformation', 'acne', 'how to cover acne', 'how to', 'how to apply', 'makeup', 'makeup tutorial', 'tutorial', 'look', 'cosmetics', 'beauty']",2017-11-09T21:00:16Z,5808452,151869,6592,15分57秒,26,NikkieTutorials,14800000,2008-06-23T17:34:43Z,916
